Article,Best Topic,Likelihood,Keywords
319,13,0.14434523809523808,"rate, market, dollar, bank, exchange, currency, cut, money, yen, dealer"
320,7,0.16517138256268693,"bank, interest, tax, debt, loan, payment, credit, capital, increase, issue"
321,0,0.07142857142857142,"price, agreement, meeting, producer, market, talk, agree, member, coffee, set"
322,13,0.5797141926174185,"rate, market, dollar, bank, exchange, currency, cut, money, yen, dealer"
323,13,0.4557932673874702,"rate, market, dollar, bank, exchange, currency, cut, money, yen, dealer"
324,6,0.13384813384813385,"tonne, export, wheat, import, grain, crop, program, corn, estimate, production"
325,11,0.26680469289164943,"trade, official, government, japanese, country, import, foreign, industry, economic, policy"
326,7,0.12910052910052913,"bank, interest, tax, debt, loan, payment, credit, capital, increase, issue"
327,13,0.3757763975155279,"rate, market, dollar, bank, exchange, currency, cut, money, yen, dealer"
328,11,0.2836610597804628,"trade, official, government, japanese, country, import, foreign, industry, economic, policy"
329,7,0.24281644281644277,"bank, interest, tax, debt, loan, payment, credit, capital, increase, issue"
330,11,0.25695611577964517,"trade, official, government, japanese, country, import, foreign, industry, economic, policy"
331,13,0.2725592520113068,"rate, market, dollar, bank, exchange, currency, cut, money, yen, dealer"
332,13,0.44331065759637184,"rate, market, dollar, bank, exchange, currency, cut, money, yen, dealer"
333,13,0.22564581388110805,"rate, market, dollar, bank, exchange, currency, cut, money, yen, dealer"
334,3,0.1031746031746031,"ct, loss, net, profit, dlrs, note, include, mln, gain, sale"
335,3,0.16517857142857142,"ct, loss, net, profit, dlrs, note, include, mln, gain, sale"
336,13,0.592932015573525,"rate, market, dollar, bank, exchange, currency, cut, money, yen, dealer"
337,6,0.2387301587301588,"tonne, export, wheat, import, grain, crop, program, corn, estimate, production"
338,10,0.17631257631257632,"share, stock, company, common, dividend, acquire, record, shareholder, cash, pay"
339,12,0.1018140589569161,"buy, analyst, firm, market, investment, sell, give, make, base, add"
340,7,0.13325494806976287,"bank, interest, tax, debt, loan, payment, credit, capital, increase, issue"
341,5,0.15574229691876748,"oil, price, production, crude, increase, industry, barrel, contract, raise, gold"
342,6,0.3377289377289377,"tonne, export, wheat, import, grain, crop, program, corn, estimate, production"
343,3,0.13397901533494755,"ct, loss, net, profit, dlrs, note, include, mln, gain, sale"
344,3,0.23502304147465428,"ct, loss, net, profit, dlrs, note, include, mln, gain, sale"
345,4,0.12365275328238291,"rise, fall, year, growth, increase, deficit, show, figure, decline, month"
346,1,0.15280423280423283,"sale, company, unit, earning, business, quarter, result, operation, sell, complete"
347,5,0.15005537098560356,"oil, price, production, crude, increase, industry, barrel, contract, raise, gold"
348,3,0.2797017797017797,"ct, loss, net, profit, dlrs, note, include, mln, gain, sale"
349,13,0.15736961451247167,"rate, market, dollar, bank, exchange, currency, cut, money, yen, dealer"
350,9,0.16759431045145332,"spokesman, state, today, official, source, government, ship, strike, work, day"
351,2,0.1814954051796157,"year, dlrs, end, expect, report, early, total, month, period, week"
352,10,0.10582010582010583,"share, stock, company, common, dividend, acquire, record, shareholder, cash, pay"
353,7,0.1147186147186147,"bank, interest, tax, debt, loan, payment, credit, capital, increase, issue"
354,7,0.11134453781512604,"bank, interest, tax, debt, loan, payment, credit, capital, increase, issue"
355,3,0.12169312169312162,"ct, loss, net, profit, dlrs, note, include, mln, gain, sale"
356,3,0.15369110607205846,"ct, loss, net, profit, dlrs, note, include, mln, gain, sale"
357,6,0.3062844185293166,"tonne, export, wheat, import, grain, crop, program, corn, estimate, production"
358,10,0.19770723104056445,"share, stock, company, common, dividend, acquire, record, shareholder, cash, pay"
359,13,0.181998556998557,"rate, market, dollar, bank, exchange, currency, cut, money, yen, dealer"
360,6,0.19428571428571428,"tonne, export, wheat, import, grain, crop, program, corn, estimate, production"
361,4,0.11322751322751322,"rise, fall, year, growth, increase, deficit, show, figure, decline, month"
362,8,0.1340508806262231,"offer, company, make, plan, group, merger, bid, tender, propose, proposal"
363,3,0.1457431457431457,"ct, loss, net, profit, dlrs, note, include, mln, gain, sale"
364,5,0.15121136173767755,"oil, price, production, crude, increase, industry, barrel, contract, raise, gold"
365,3,0.18359788359788357,"ct, loss, net, profit, dlrs, note, include, mln, gain, sale"
366,13,0.13868003341687551,"rate, market, dollar, bank, exchange, currency, cut, money, yen, dealer"
367,13,0.1295933898673625,"rate, market, dollar, bank, exchange, currency, cut, money, yen, dealer"
368,13,0.18091413272136167,"rate, market, dollar, bank, exchange, currency, cut, money, yen, dealer"
369,10,0.1189131019639494,"share, stock, company, common, dividend, acquire, record, shareholder, cash, pay"
370,6,0.1928641663154938,"tonne, export, wheat, import, grain, crop, program, corn, estimate, production"
371,2,0.20211640211640206,"year, dlrs, end, expect, report, early, total, month, period, week"
372,3,0.08963585434173664,"ct, loss, net, profit, dlrs, note, include, mln, gain, sale"
373,6,0.130212536992198,"tonne, export, wheat, import, grain, crop, program, corn, estimate, production"
374,13,0.326031746031746,"rate, market, dollar, bank, exchange, currency, cut, money, yen, dealer"
375,6,0.12804232804232804,"tonne, export, wheat, import, grain, crop, program, corn, estimate, production"
376,8,0.14909297052154197,"offer, company, make, plan, group, merger, bid, tender, propose, proposal"
377,4,0.1415945165945166,"rise, fall, year, growth, increase, deficit, show, figure, decline, month"
378,8,0.10742630385487527,"offer, company, make, plan, group, merger, bid, tender, propose, proposal"
379,12,0.1548691548691549,"buy, analyst, firm, market, investment, sell, give, make, base, add"
380,10,0.14965986394557826,"share, stock, company, common, dividend, acquire, record, shareholder, cash, pay"
381,3,0.09218559218559215,"ct, loss, net, profit, dlrs, note, include, mln, gain, sale"
382,13,0.30900375344819797,"rate, market, dollar, bank, exchange, currency, cut, money, yen, dealer"
383,13,0.31210556511761345,"rate, market, dollar, bank, exchange, currency, cut, money, yen, dealer"
384,4,0.23931104356636265,"rise, fall, year, growth, increase, deficit, show, figure, decline, month"
385,13,0.21737213403880065,"rate, market, dollar, bank, exchange, currency, cut, money, yen, dealer"
386,10,0.1689342403628118,"share, stock, company, common, dividend, acquire, record, shareholder, cash, pay"
387,5,0.2021955199525293,"oil, price, production, crude, increase, industry, barrel, contract, raise, gold"
388,3,0.15481941568898094,"ct, loss, net, profit, dlrs, note, include, mln, gain, sale"
389,3,0.11918685602896129,"ct, loss, net, profit, dlrs, note, include, mln, gain, sale"
390,13,0.22245913290689406,"rate, market, dollar, bank, exchange, currency, cut, money, yen, dealer"
391,10,0.13322924798334634,"share, stock, company, common, dividend, acquire, record, shareholder, cash, pay"
392,13,0.20992063492063498,"rate, market, dollar, bank, exchange, currency, cut, money, yen, dealer"
393,5,0.18998778998778992,"oil, price, production, crude, increase, industry, barrel, contract, raise, gold"
394,8,0.28709454796411316,"offer, company, make, plan, group, merger, bid, tender, propose, proposal"
395,3,0.14021164021164015,"ct, loss, net, profit, dlrs, note, include, mln, gain, sale"
396,6,0.400609080841639,"tonne, export, wheat, import, grain, crop, program, corn, estimate, production"
397,6,0.20892320892320898,"tonne, export, wheat, import, grain, crop, program, corn, estimate, production"
398,10,0.37652521325990707,"share, stock, company, common, dividend, acquire, record, shareholder, cash, pay"
399,1,0.08791208791208788,"sale, company, unit, earning, business, quarter, result, operation, sell, complete"
400,10,0.2082166199813259,"share, stock, company, common, dividend, acquire, record, shareholder, cash, pay"
401,6,0.14725274725274726,"tonne, export, wheat, import, grain, crop, program, corn, estimate, production"
402,4,0.18535052910052915,"rise, fall, year, growth, increase, deficit, show, figure, decline, month"
403,6,0.19965576592082618,"tonne, export, wheat, import, grain, crop, program, corn, estimate, production"
404,1,0.12086167800453515,"sale, company, unit, earning, business, quarter, result, operation, sell, complete"
405,13,0.20366300366300366,"rate, market, dollar, bank, exchange, currency, cut, money, yen, dealer"
406,13,0.18367346938775508,"rate, market, dollar, bank, exchange, currency, cut, money, yen, dealer"
407,6,0.16322751322751322,"tonne, export, wheat, import, grain, crop, program, corn, estimate, production"
408,13,0.1722181100419442,"rate, market, dollar, bank, exchange, currency, cut, money, yen, dealer"
409,6,0.1881419234360411,"tonne, export, wheat, import, grain, crop, program, corn, estimate, production"
410,1,0.12189278227014075,"sale, company, unit, earning, business, quarter, result, operation, sell, complete"
411,0,0.20111448834853093,"price, agreement, meeting, producer, market, talk, agree, member, coffee, set"
412,10,0.2613095238095239,"share, stock, company, common, dividend, acquire, record, shareholder, cash, pay"
413,2,0.1031746031746031,"year, dlrs, end, expect, report, early, total, month, period, week"
414,10,0.16615130900845188,"share, stock, company, common, dividend, acquire, record, shareholder, cash, pay"
415,10,0.23240938166311303,"share, stock, company, common, dividend, acquire, record, shareholder, cash, pay"
416,2,0.08963585434173664,"year, dlrs, end, expect, report, early, total, month, period, week"
417,1,0.10372194854953473,"sale, company, unit, earning, business, quarter, result, operation, sell, complete"
418,8,0.14434523809523808,"offer, company, make, plan, group, merger, bid, tender, propose, proposal"
419,10,0.2210607820363918,"share, stock, company, common, dividend, acquire, record, shareholder, cash, pay"
420,1,0.17027417027417024,"sale, company, unit, earning, business, quarter, result, operation, sell, complete"
421,10,0.12627339493011136,"share, stock, company, common, dividend, acquire, record, shareholder, cash, pay"
422,3,0.11536281179138318,"ct, loss, net, profit, dlrs, note, include, mln, gain, sale"
423,1,0.2400618064334879,"sale, company, unit, earning, business, quarter, result, operation, sell, complete"
424,13,0.14012041598248492,"rate, market, dollar, bank, exchange, currency, cut, money, yen, dealer"
425,10,0.26659451659451666,"share, stock, company, common, dividend, acquire, record, shareholder, cash, pay"
426,5,0.277310924369748,"oil, price, production, crude, increase, industry, barrel, contract, raise, gold"
427,13,0.21914238332148778,"rate, market, dollar, bank, exchange, currency, cut, money, yen, dealer"
428,0,0.07142857142857142,"price, agreement, meeting, producer, market, talk, agree, member, coffee, set"
429,13,0.13401875901875904,"rate, market, dollar, bank, exchange, currency, cut, money, yen, dealer"
430,1,0.24855275443510738,"sale, company, unit, earning, business, quarter, result, operation, sell, complete"
431,13,0.293394777265745,"rate, market, dollar, bank, exchange, currency, cut, money, yen, dealer"
432,6,0.4012698412698412,"tonne, export, wheat, import, grain, crop, program, corn, estimate, production"
433,0,0.13899063899063901,"price, agreement, meeting, producer, market, talk, agree, member, coffee, set"
434,0,0.22005012531328322,"price, agreement, meeting, producer, market, talk, agree, member, coffee, set"
435,5,0.15007215007215008,"oil, price, production, crude, increase, industry, barrel, contract, raise, gold"
436,13,0.21925530336745294,"rate, market, dollar, bank, exchange, currency, cut, money, yen, dealer"
437,13,0.40710108604845446,"rate, market, dollar, bank, exchange, currency, cut, money, yen, dealer"
